Date,day_opening_price,day_high,day_low,day_closing_price,day_trading_volume,ZERO_START_POINT,DAY_HIGH_vs_ZERO,DAY_LOW_vs_ZERO,DAY_CLOSE_vs_ZERO
20/12/2012,1435.81,1443.7,1432.82,1443.69,"3,686,580,000",0,7.89,-2.99,7.88
21/12/2012,1443.67,1443.67,1422.58,1430.15,"5,229,160,000",0,0,-21.09,-13.52
24/12/2012,1430.15,1430.15,1424.66,1426.66,"1,248,960,000",0,0,-5.49,-3.49
26/12/2012,1426.66,1429.42,1416.43,1419.83,"2,285,030,000",0,2.76,-10.23,-6.83
27/12/2012,1419.83,1422.8,1401.8,1418.1,"2,830,180,000",0,2.97,-18.03,-1.73
28/12/2012,1418.1,1418.1,1401.58,1402.43,"2,426,680,000",0,0,-16.52,-15.67
31/12/2012,1402.43,1426.74,1398.11,1426.19,"3,204,330,000",0,24.31,-4.32,23.76
02/01/2013,1426.19,1462.43,1426.19,1462.42,"4,202,600,000",0,36.24,0,36.23
03/01/2013,1462.42,1465.47,1455.53,1459.37,"3,829,730,000",0,3.05,-6.89,-3.05
04/01/2013,1459.37,1467.94,1458.99,1466.47,"3,424,290,000",0,8.57,-0.38,7.1
07/01/2013,1466.47,1466.47,1456.62,1461.89,"3,304,970,000",0,0,-9.85,-4.58
08/01/2013,1461.89,1461.89,1451.64,1457.15,"3,601,600,000",0,0,-10.25,-4.74
09/01/2013,1457.15,1464.73,1457.15,1461.02,"3,674,390,000",0,7.58,0,3.87
10/01/2013,1461.02,1472.3,1461.02,1472.12,"4,081,840,000",0,11.28,0,11.1
11/01/2013,1472.12,1472.75,1467.58,1472.05,"3,340,650,000",0,0.63,-4.54,-0.07
14/01/2013,1472.05,1472.05,1465.69,1470.68,"3,003,010,000",0,0,-6.36,-1.37
15/01/2013,1470.67,1473.31,1463.76,1472.34,"3,135,350,000",0,2.64,-6.91,1.67
16/01/2013,1472.33,1473.96,1467.6,1472.63,"3,384,080,000",0,1.63,-4.73,0.3
17/01/2013,1472.63,1485.16,1472.63,1480.94,"3,706,710,000",0,12.53,0,8.31
18/01/2013,1480.95,1485.98,1475.81,1485.98,"3,795,740,000",0,5.03,-5.14,5.03
22/01/2013,1485.98,1492.56,1481.16,1492.56,"3,570,950,000",0,6.58,-4.82,6.58
23/01/2013,1492.56,1496.13,1489.9,1494.81,"3,552,010,000",0,3.57,-2.66,2.25
24/01/2013,1494.81,1502.27,1489.46,1494.82,"3,699,430,000",0,7.46,-5.35,0.01
25/01/2013,1494.82,1503.26,1494.82,1502.96,"3,476,290,000",0,8.44,0,8.14
28/01/2013,1502.96,1503.23,1496.33,1500.18,"3,388,540,000",0,0.27,-6.63,-2.78
29/01/2013,1500.18,1509.35,1498.09,1507.84,"3,949,640,000",0,9.17,-2.09,7.66
30/01/2013,1507.84,1509.94,1500.11,1501.96,"3,726,810,000",0,2.1,-7.73,-5.88
31/01/2013,1501.96,1504.19,1496.76,1498.11,"3,999,880,000",0,2.23,-5.2,-3.85
01/02/2013,1498.11,1514.41,1498.11,1513.17,"3,836,320,000",0,16.3,0,15.06
04/02/2013,1513.17,1513.17,1495.02,1495.71,"3,390,000,000",0,0,-18.15,-17.46
05/02/2013,1495.71,1514.96,1495.71,1511.29,"3,618,360,000",0,19.25,0,15.58
06/02/2013,1511.29,1512.53,1504.71,1512.12,"3,611,570,000",0,1.24,-6.58,0.83
07/02/2013,1512.12,1512.9,1498.49,1509.39,"3,614,580,000",0,0.78,-13.63,-2.73
08/02/2013,1509.39,1518.31,1509.39,1517.93,"2,986,150,000",0,8.92,0,8.54
11/02/2013,1517.93,1518.31,1513.61,1517.01,"2,684,100,000",0,0.38,-4.32,-0.92
12/02/2013,1517.01,1522.29,1515.61,1519.43,"3,414,370,000",0,5.28,-1.4,2.42
13/02/2013,1519.43,1524.69,1515.93,1520.33,"3,385,880,000",0,5.26,-3.5,0.9
14/02/2013,1520.33,1523.14,1514.02,1521.38,"3,759,740,000",0,2.81,-6.31,1.05
15/02/2013,1521.38,1524.24,1514.14,1519.79,"3,838,510,000",0,2.86,-7.24,-1.59
19/02/2013,1519.79,1530.94,1519.79,1530.94,"3,748,910,000",0,11.15,0,11.15
20/02/2013,1530.94,1530.94,1511.41,1511.95,"4,240,570,000",0,0,-19.53,-18.99
21/02/2013,1511.95,1511.95,1497.29,1502.42,"4,274,600,000",0,0,-14.66,-9.53
22/02/2013,1502.42,1515.64,1502.42,1515.6,"3,419,320,000",0,13.22,0,13.18
25/02/2013,1515.6,1525.84,1487.85,1487.85,"4,011,050,000",0,10.24,-27.75,-27.75
26/02/2013,1487.85,1498.99,1485.01,1496.94,"3,975,280,000",0,11.14,-2.84,9.09
27/02/2013,1496.94,1520.08,1494.88,1515.99,"3,551,850,000",0,23.14,-2.06,19.05
28/02/2013,1515.99,1525.34,1514.46,1514.68,"3,912,320,000",0,9.35,-1.53,-1.31
01/03/2013,1514.68,1519.99,1501.48,1518.2,"3,695,610,000",0,5.31,-13.2,3.52
04/03/2013,1518.2,1525.27,1512.29,1525.2,"3,414,430,000",0,7.07,-5.91,7
05/03/2013,1525.2,1543.47,1525.2,1539.79,"3,610,690,000",0,18.27,0,14.59
06/03/2013,1539.79,1545.25,1538.11,1541.46,"3,676,890,000",0,5.46,-1.68,1.67
07/03/2013,1541.46,1545.78,1541.46,1544.26,"3,634,710,000",0,4.32,0,2.8
08/03/2013,1544.26,1552.48,1542.94,1551.18,"3,652,260,000",0,8.22,-1.32,6.92
11/03/2013,1551.15,1556.27,1547.36,1556.22,"3,091,080,000",0,5.12,-3.79,5.07
12/03/2013,1556.22,1556.77,1548.24,1552.48,"3,274,910,000",0,0.55,-7.98,-3.74
13/03/2013,1552.48,1556.39,1548.25,1554.52,"3,073,830,000",0,3.91,-4.23,2.04
14/03/2013,1554.52,1563.32,1554.52,1563.23,"3,459,260,000",0,8.8,0,8.71
15/03/2013,1563.21,1563.62,1555.74,1560.7,"5,175,850,000",0,0.41,-7.47,-2.51
18/03/2013,1560.7,1560.7,1545.13,1552.1,"3,164,560,000",0,0,-15.57,-8.6
19/03/2013,1552.1,1557.25,1538.57,1548.34,"3,796,210,000",0,5.15,-13.53,-3.76
20/03/2013,1548.34,1561.56,1548.34,1558.71,"3,349,090,000",0,13.22,0,10.37
21/03/2013,1558.71,1558.71,1543.55,1545.8,"3,243,270,000",0,0,-15.16,-12.91
22/03/2013,1545.9,1557.74,1545.9,1556.89,"2,948,380,000",0,11.84,0,10.99
25/03/2013,1556.89,1564.91,1546.22,1551.69,"3,178,170,000",0,8.02,-10.67,-5.2
26/03/2013,1551.69,1563.95,1551.69,1563.77,"2,869,260,000",0,12.26,0,12.08
27/03/2013,1563.75,1564.07,1551.9,1562.85,"2,914,210,000",0,0.32,-11.85,-0.9
28/03/2013,1562.86,1570.28,1561.08,1569.19,"3,304,440,000",0,7.42,-1.78,6.33
01/04/2013,1569.18,1570.57,1558.47,1562.17,"2,753,110,000",0,1.39,-10.71,-7.01
02/04/2013,1562.17,1573.66,1562.17,1570.25,"3,312,160,000",0,11.49,0,8.08
03/04/2013,1570.25,1571.47,1549.8,1553.69,"4,060,610,000",0,1.22,-20.45,-16.56
04/04/2013,1553.69,1562.6,1552.52,1559.98,"3,350,670,000",0,8.91,-1.17,6.29
05/04/2013,1559.98,1559.98,1539.5,1553.28,"3,515,410,000",0,0,-20.48,-6.7
08/04/2013,1553.26,1563.07,1548.63,1563.07,"2,887,120,000",0,9.81,-4.63,9.81
09/04/2013,1563.11,1573.89,1560.92,1568.61,"3,252,780,000",0,10.78,-2.19,5.5
10/04/2013,1568.61,1589.07,1568.61,1587.73,"3,453,350,000",0,20.46,0,19.12
11/04/2013,1587.73,1597.35,1586.17,1593.37,"3,393,950,000",0,9.62,-1.56,5.64
12/04/2013,1593.3,1593.3,1579.97,1588.85,"3,206,290,000",0,0,-13.33,-4.45
15/04/2013,1588.84,1588.84,1552.28,1552.36,"4,660,130,000",0,0,-36.56,-36.48
16/04/2013,1552.36,1575.35,1552.36,1574.57,"3,654,700,000",0,22.99,0,22.21
17/04/2013,1574.57,1574.57,1543.69,1552.01,"4,250,310,000",0,0,-30.88,-22.56
18/04/2013,1552.03,1554.38,1536.03,1541.61,"3,890,800,000",0,2.35,-16,-10.42
19/04/2013,1541.61,1555.89,1539.4,1555.25,"3,569,870,000",0,14.28,-2.21,13.64
22/04/2013,1555.25,1565.55,1548.19,1562.5,"2,979,880,000",0,10.3,-7.06,7.25
23/04/2013,1562.5,1579.58,1562.5,1578.78,"3,565,150,000",0,17.08,0,16.28
24/04/2013,1578.78,1583,1575.8,1578.79,"3,598,240,000",0,4.22,-2.98,0.01
25/04/2013,1578.93,1592.64,1578.93,1585.16,"3,908,580,000",0,13.71,0,6.23
26/04/2013,1585.16,1585.78,1577.56,1582.24,"3,198,620,000",0,0.62,-7.6,-2.92
29/04/2013,1582.34,1596.65,1582.34,1593.61,"2,891,200,000",0,14.31,0,11.27
30/04/2013,1593.58,1597.57,1586.5,1597.57,"3,745,070,000",0,3.99,-7.08,3.99
01/05/2013,1597.55,1597.55,1581.28,1582.7,"3,530,320,000",0,0,-16.27,-14.85
02/05/2013,1582.77,1598.6,1582.77,1597.59,"3,366,950,000",0,15.83,0,14.82
03/05/2013,1597.6,1618.46,1597.6,1614.42,"3,603,910,000",0,20.86,0,16.82
06/05/2013,1614.4,1619.77,1614.21,1617.5,"3,062,240,000",0,5.37,-0.19,3.1
07/05/2013,1617.55,1626.03,1616.64,1625.96,"3,309,580,000",0,8.48,-0.91,8.41
08/05/2013,1625.95,1632.78,1622.7,1632.69,"3,554,700,000",0,6.83,-3.25,6.74
09/05/2013,1632.69,1635.01,1623.09,1626.67,"3,457,400,000",0,2.32,-9.6,-6.02
10/05/2013,1626.69,1633.7,1623.71,1633.7,"3,086,470,000",0,7.01,-2.98,7.01
13/05/2013,1632.1,1636,1626.74,1633.77,"2,910,600,000",0,3.9,-5.36,1.67
14/05/2013,1633.75,1651.1,1633.75,1650.34,"3,457,790,000",0,17.35,0,16.59
15/05/2013,1649.13,1661.49,1646.68,1658.78,"3,657,440,000",0,12.36,-2.45,9.65
16/05/2013,1658.07,1660.51,1648.6,1650.47,"3,513,130,000",0,2.44,-9.47,-7.6
17/05/2013,1652.45,1667.47,1652.45,1667.47,"3,440,710,000",0,15.02,0,15.02
20/05/2013,1665.71,1672.84,1663.52,1666.29,"3,275,080,000",0,7.13,-2.19,0.58
21/05/2013,1666.2,1674.93,1662.67,1669.16,"3,513,560,000",0,8.73,-3.53,2.96
22/05/2013,1669.39,1687.18,1648.86,1655.35,"4,361,020,000",0,17.79,-20.53,-14.04
23/05/2013,1651.62,1655.5,1635.53,1650.51,"3,945,510,000",0,3.88,-16.09,-1.11
24/05/2013,1646.67,1649.78,1636.88,1649.6,"2,758,080,000",0,3.11,-9.79,2.93
28/05/2013,1652.63,1674.21,1652.63,1660.06,"3,457,400,000",0,21.58,0,7.43
29/05/2013,1656.57,1656.57,1640.05,1648.36,"3,587,140,000",0,0,-16.52,-8.21
30/05/2013,1649.14,1661.91,1648.61,1654.41,"3,498,620,000",0,12.77,-0.53,5.27
31/05/2013,1652.13,1658.99,1630.74,1630.74,"4,099,600,000",0,6.86,-21.39,-21.39
03/06/2013,1631.71,1640.42,1622.72,1640.42,"3,952,070,000",0,8.71,-8.99,8.71
04/06/2013,1640.73,1646.53,1623.62,1631.38,"3,653,840,000",0,5.8,-17.11,-9.35
05/06/2013,1629.05,1629.31,1607.09,1608.9,"3,632,350,000",0,0.26,-21.96,-20.15
06/06/2013,1609.29,1622.56,1598.23,1622.56,"3,547,380,000",0,13.27,-11.06,13.27
07/06/2013,1625.27,1644.4,1625.27,1643.38,"3,371,990,000",0,19.13,0,18.11
10/06/2013,1644.67,1648.69,1639.26,1642.81,"2,978,730,000",0,4.02,-5.41,-1.86
11/06/2013,1638.64,1640.13,1622.92,1626.13,"3,435,710,000",0,1.49,-15.72,-12.51
12/06/2013,1629.94,1637.71,1610.92,1612.52,"3,202,550,000",0,7.77,-19.02,-17.42
13/06/2013,1612.15,1639.25,1608.07,1636.36,"3,378,620,000",0,27.1,-4.08,24.21
14/06/2013,1635.52,1640.8,1623.96,1626.73,"2,939,400,000",0,5.28,-11.56,-8.79
17/06/2013,1630.64,1646.5,1630.34,1639.04,"3,137,080,000",0,15.86,-0.3,8.4
18/06/2013,1639.77,1654.19,1639.77,1651.81,"3,120,980,000",0,14.42,0,12.04
19/06/2013,1651.83,1652.45,1628.91,1628.93,"3,545,060,000",0,0.62,-22.92,-22.9
20/06/2013,1624.62,1624.62,1584.32,1588.19,"4,858,850,000",0,0,-40.3,-36.43
21/06/2013,1588.62,1599.19,1577.7,1592.43,"5,797,280,000",0,10.57,-10.92,3.81
24/06/2013,1588.77,1588.77,1560.33,1573.09,"4,733,660,000",0,0,-28.44,-15.68
25/06/2013,1577.52,1593.79,1577.09,1588.03,"3,761,170,000",0,16.27,-0.43,10.51
26/06/2013,1592.27,1606.83,1592.27,1603.26,"3,558,340,000",0,14.56,0,10.99
27/06/2013,1606.44,1620.07,1606.44,1613.2,"3,364,540,000",0,13.63,0,6.76
28/06/2013,1611.12,1615.94,1601.06,1606.28,"4,977,190,000",0,4.82,-10.06,-4.84
01/07/2013,1609.78,1626.61,1609.78,1614.96,"3,104,690,000",0,16.83,0,5.18
02/07/2013,1614.29,1624.26,1606.77,1614.08,"3,317,130,000",0,9.97,-7.52,-0.21
03/07/2013,1611.48,1618.97,1604.57,1615.41,"1,966,050,000",0,7.49,-6.91,3.93
05/07/2013,1618.65,1632.07,1614.71,1631.89,"2,634,140,000",0,13.42,-3.94,13.24
08/07/2013,1634.2,1644.68,1634.2,1640.46,"3,514,590,000",0,10.48,0,6.26
09/07/2013,1642.89,1654.18,1642.89,1652.32,"3,155,360,000",0,11.29,0,9.43
10/07/2013,1651.56,1657.92,1647.66,1652.62,"3,011,010,000",0,6.36,-3.9,1.06
11/07/2013,1657.41,1676.63,1657.41,1675.02,"3,446,340,000",0,19.22,0,17.61
12/07/2013,1675.26,1680.19,1672.33,1680.19,"3,039,070,000",0,4.93,-2.93,4.93
15/07/2013,1679.59,1684.51,1677.89,1682.5,"2,623,200,000",0,4.92,-1.7,2.91
16/07/2013,1682.7,1683.73,1671.84,1676.26,"3,081,710,000",0,1.03,-10.86,-6.44
17/07/2013,1677.91,1684.75,1677.91,1680.91,"3,153,440,000",0,6.84,0,3
18/07/2013,1681.05,1693.12,1681.05,1689.37,"3,452,370,000",0,12.07,0,8.32
19/07/2013,1686.15,1692.09,1684.08,1692.09,"3,302,580,000",0,5.94,-2.07,5.94
22/07/2013,1694.41,1697.61,1690.67,1695.53,"2,779,130,000",0,3.2,-3.74,1.12
23/07/2013,1696.63,1698.78,1691.13,1692.39,"3,096,180,000",0,2.15,-5.5,-4.24
24/07/2013,1696.06,1698.38,1682.57,1685.94,"3,336,120,000",0,2.32,-13.49,-10.12
25/07/2013,1685.21,1690.94,1680.07,1690.25,"3,322,500,000",0,5.73,-5.14,5.04
26/07/2013,1687.31,1691.85,1676.03,1691.65,"2,762,770,000",0,4.54,-11.28,4.34
29/07/2013,1690.32,1690.92,1681.86,1685.33,"2,840,520,000",0,0.6,-8.46,-4.99
30/07/2013,1687.92,1693.19,1682.42,1685.96,"3,320,530,000",0,5.27,-5.5,-1.96
31/07/2013,1687.76,1698.43,1684.94,1685.73,"3,847,390,000",0,10.67,-2.82,-2.03
01/08/2013,1689.42,1707.85,1689.42,1706.87,"3,775,170,000",0,18.43,0,17.45
02/08/2013,1706.1,1709.67,1700.68,1709.67,"3,136,630,000",0,3.57,-5.42,3.57
05/08/2013,1708.01,1709.24,1703.55,1707.14,"2,529,300,000",0,1.23,-4.46,-0.87
06/08/2013,1705.79,1705.79,1693.29,1697.37,"3,141,210,000",0,0,-12.5,-8.42
07/08/2013,1695.3,1695.3,1684.91,1690.91,"3,010,230,000",0,0,-10.39,-4.39
08/08/2013,1693.35,1700.18,1688.38,1697.48,"3,271,660,000",0,6.83,-4.97,4.13
09/08/2013,1696.1,1699.42,1686.02,1691.42,"2,957,670,000",0,3.32,-10.08,-4.68
12/08/2013,1688.37,1691.49,1683.35,1689.47,"2,789,160,000",0,3.12,-5.02,1.1
13/08/2013,1690.65,1696.81,1682.62,1694.16,"3,035,560,000",0,6.16,-8.03,3.51
14/08/2013,1693.88,1695.52,1684.83,1685.39,"2,871,430,000",0,1.64,-9.05,-8.49
15/08/2013,1679.61,1679.61,1658.59,1661.32,"3,426,690,000",0,0,-21.02,-18.29
16/08/2013,1661.22,1663.6,1652.61,1655.83,"3,211,450,000",0,2.38,-8.61,-5.39
19/08/2013,1655.25,1659.18,1645.84,1646.06,"2,904,530,000",0,3.93,-9.41,-9.19
20/08/2013,1646.81,1658.92,1646.08,1652.35,"2,994,090,000",0,12.11,-0.73,5.54
21/08/2013,1650.66,1656.99,1639.43,1642.8,"2,932,180,000",0,6.33,-11.23,-7.86
22/08/2013,1645.03,1659.55,1645.03,1656.96,"2,537,460,000",0,14.52,0,11.93
23/08/2013,1659.92,1664.85,1654.81,1663.5,"2,582,670,000",0,4.93,-5.11,3.58
26/08/2013,1664.29,1669.51,1656.02,1656.78,"2,430,670,000",0,5.22,-8.27,-7.51
27/08/2013,1652.54,1652.54,1629.05,1630.48,"3,219,190,000",0,0,-23.49,-22.06
28/08/2013,1630.25,1641.18,1627.47,1634.96,"2,784,010,000",0,10.93,-2.78,4.71
29/08/2013,1633.5,1646.41,1630.88,1638.17,"2,527,550,000",0,12.91,-2.62,4.67
30/08/2013,1638.89,1640.08,1628.05,1632.97,"2,734,300,000",0,1.19,-10.84,-5.92
03/09/2013,1635.95,1651.35,1633.41,1639.77,"3,731,610,000",0,15.4,-2.54,3.82
04/09/2013,1640.72,1655.72,1637.41,1653.08,"3,312,150,000",0,15,-3.31,12.36
05/09/2013,1653.28,1659.17,1653.07,1655.08,"2,957,110,000",0,5.89,-0.21,1.8
06/09/2013,1657.44,1664.83,1640.62,1655.17,"3,123,880,000",0,7.39,-16.82,-2.27
09/09/2013,1656.85,1672.4,1656.85,1671.71,"3,102,780,000",0,15.55,0,14.86
10/09/2013,1675.11,1684.09,1675.11,1683.99,"3,691,800,000",0,8.98,0,8.88
11/09/2013,1681.04,1689.13,1678.7,1689.13,"3,135,460,000",0,8.09,-2.34,8.09
12/09/2013,1689.21,1689.97,1681.96,1683.42,"3,106,290,000",0,0.76,-7.25,-5.79
13/09/2013,1685.04,1688.73,1682.22,1687.99,"2,736,500,000",0,3.69,-2.82,2.95
16/09/2013,1691.7,1704.95,1691.7,1697.6,"3,079,800,000",0,13.25,0,5.9
17/09/2013,1697.73,1705.52,1697.73,1704.76,"2,774,240,000",0,7.79,0,7.03
18/09/2013,1705.74,1729.44,1700.35,1725.52,"3,989,760,000",0,23.7,-5.39,19.78
19/09/2013,1727.34,1729.86,1720.2,1722.34,"3,740,130,000",0,2.52,-7.14,-5
20/09/2013,1722.44,1725.23,1708.89,1709.91,"5,074,030,000",0,2.79,-13.55,-12.53
23/09/2013,1711.44,1711.44,1697.1,1701.84,"3,126,950,000",0,0,-14.34,-9.6
24/09/2013,1702.6,1707.63,1694.9,1697.42,"3,268,930,000",0,5.03,-7.7,-5.18
25/09/2013,1698.02,1701.71,1691.88,1692.77,"3,148,730,000",0,3.69,-6.14,-5.25
26/09/2013,1694.05,1703.85,1693.11,1698.67,"2,813,930,000",0,9.8,-0.94,4.62
27/09/2013,1695.52,1695.52,1687.11,1691.75,"2,951,700,000",0,0,-8.41,-3.77
30/09/2013,1687.26,1687.26,1674.99,1681.55,"3,308,630,000",0,0,-12.27,-5.71
01/10/2013,1682.41,1696.55,1682.07,1695,"3,238,690,000",0,14.14,-0.34,12.59
02/10/2013,1691.9,1693.87,1680.34,1693.87,"3,148,600,000",0,1.97,-11.56,1.97
03/10/2013,1692.35,1692.35,1670.36,1678.66,"3,279,650,000",0,0,-21.99,-13.69
04/10/2013,1678.79,1691.94,1677.33,1690.5,"2,880,270,000",0,13.15,-1.46,11.71
07/10/2013,1687.15,1687.15,1674.7,1676.12,"2,678,490,000",0,0,-12.45,-11.03
08/10/2013,1676.22,1676.79,1655.03,1655.45,"3,569,230,000",0,0.57,-21.19,-20.77
09/10/2013,1656.99,1662.47,1646.47,1656.4,"3,577,840,000",0,5.48,-10.52,-0.59
10/10/2013,1660.88,1692.56,1660.88,1692.56,"3,362,300,000",0,31.68,0,31.68
11/10/2013,1691.09,1703.44,1688.52,1703.2,"2,944,670,000",0,12.35,-2.57,12.11
14/10/2013,1699.86,1711.03,1692.13,1710.14,"2,580,580,000",0,11.17,-7.73,10.28
15/10/2013,1709.17,1711.57,1695.93,1698.06,"3,327,740,000",0,2.4,-13.24,-11.11
16/10/2013,1700.49,1721.76,1700.49,1721.54,"3,486,180,000",0,21.27,0,21.05
17/10/2013,1720.17,1733.45,1714.12,1733.15,"3,453,590,000",0,13.28,-6.05,12.98
18/10/2013,1736.72,1745.31,1735.74,1744.5,"3,664,890,000",0,8.59,-0.98,7.78
21/10/2013,1745.2,1747.79,1740.67,1744.66,"3,052,710,000",0,2.59,-4.53,-0.54
22/10/2013,1746.48,1759.33,1746.48,1754.67,"3,850,840,000",0,12.85,0,8.19
23/10/2013,1752.27,1752.27,1740.5,1746.38,"3,713,380,000",0,0,-11.77,-5.89
24/10/2013,1747.48,1753.94,1745.5,1752.07,"3,671,700,000",0,6.46,-1.98,4.59
25/10/2013,1756.01,1759.82,1752.45,1759.77,"3,175,720,000",0,3.81,-3.56,3.76
28/10/2013,1759.42,1764.99,1757.67,1762.11,"3,282,300,000",0,5.57,-1.75,2.69
29/10/2013,1762.93,1772.09,1762.93,1771.95,"3,358,460,000",0,9.16,0,9.02
30/10/2013,1772.27,1775.22,1757.24,1763.31,"3,523,040,000",0,2.95,-15.03,-8.96
31/10/2013,1763.24,1768.53,1755.72,1756.54,"3,826,530,000",0,5.29,-7.52,-6.7
01/11/2013,1758.7,1765.67,1752.7,1761.64,"3,686,290,000",0,6.97,-6,2.94
04/11/2013,1763.4,1768.78,1761.56,1767.93,"3,194,870,000",0,5.38,-1.84,4.53
05/11/2013,1765.67,1767.03,1755.76,1762.97,"3,516,680,000",0,1.36,-9.91,-2.7
06/11/2013,1765,1773.74,1764.4,1770.49,"3,322,100,000",0,8.74,-0.6,5.49
07/11/2013,1770.74,1774.54,1746.2,1747.15,"4,143,200,000",0,3.8,-24.54,-23.59
08/11/2013,1748.37,1770.78,1747.63,1770.61,"3,837,170,000",0,22.41,-0.74,22.24
11/11/2013,1769.96,1773.44,1767.85,1771.89,"2,534,060,000",0,3.48,-2.11,1.93
12/11/2013,1769.51,1771.78,1762.29,1767.69,"3,221,030,000",0,2.27,-7.22,-1.82
13/11/2013,1764.37,1782,1760.64,1782,"3,327,480,000",0,17.63,-3.73,17.63
14/11/2013,1782.75,1791.53,1780.22,1790.62,"3,139,060,000",0,8.78,-2.53,7.87
15/11/2013,1790.66,1798.22,1790.66,1798.18,"3,254,820,000",0,7.56,0,7.52
18/11/2013,1798.82,1802.33,1788,1791.53,"3,168,520,000",0,3.51,-10.82,-7.29
19/11/2013,1790.79,1795.51,1784.72,1787.87,"3,224,450,000",0,4.72,-6.07,-2.92
20/11/2013,1789.59,1795.73,1777.23,1781.37,"3,109,140,000",0,6.14,-12.36,-8.22
21/11/2013,1783.52,1797.16,1783.52,1795.85,"3,256,630,000",0,13.64,0,12.33
22/11/2013,1797.21,1804.84,1794.7,1804.76,"3,055,140,000",0,7.63,-2.51,7.55
25/11/2013,1806.33,1808.1,1800.58,1802.48,"2,998,540,000",0,1.77,-5.75,-3.85
26/11/2013,1802.87,1808.42,1800.77,1802.75,"3,427,120,000",0,5.55,-2.1,-0.12
27/11/2013,1803.48,1808.27,1802.77,1807.23,"2,613,590,000",0,4.79,-0.71,3.75
29/11/2013,1808.69,1813.55,1803.98,1805.81,"1,598,300,000",0,4.86,-4.71,-2.88
02/12/2013,1806.55,1810.02,1798.6,1800.9,"3,095,430,000",0,3.47,-7.95,-5.65
03/12/2013,1800.1,1800.1,1787.85,1795.15,"3,475,680,000",0,0,-12.25,-4.95
04/12/2013,1793.15,1799.8,1779.09,1792.81,"3,610,540,000",0,6.65,-14.06,-0.34
05/12/2013,1792.82,1792.82,1783.38,1785.03,"3,336,880,000",0,0,-9.44,-7.79
06/12/2013,1788.36,1806.04,1788.36,1805.09,"3,150,030,000",0,17.68,0,16.73
09/12/2013,1806.21,1811.52,1806.21,1808.37,"3,129,500,000",0,5.31,0,2.16
10/12/2013,1807.6,1808.52,1801.75,1802.62,"3,117,150,000",0,0.92,-5.85,-4.98
11/12/2013,1802.76,1802.97,1780.09,1782.22,"3,472,240,000",0,0.21,-22.67,-20.54
12/12/2013,1781.71,1782.99,1772.28,1775.5,"3,306,640,000",0,1.28,-9.43,-6.21
13/12/2013,1777.98,1780.92,1772.45,1775.32,"3,061,070,000",0,2.94,-5.53,-2.66
16/12/2013,1777.48,1792.22,1777.48,1786.54,"3,209,890,000",0,14.74,0,9.06
17/12/2013,1786.47,1786.77,1777.05,1781,"3,270,030,000",0,0.3,-9.42,-5.47
18/12/2013,1781.46,1811.08,1767.99,1810.65,"4,327,770,000",0,29.62,-13.47,29.19
19/12/2013,1809,1810.88,1801.35,1809.6,"3,497,210,000",0,1.88,-7.65,0.6
20/12/2013,1810.39,1823.75,1810.25,1818.32,"5,097,700,000",0,13.36,-0.14,7.93
23/12/2013,1822.92,1829.75,1822.92,1827.99,"2,851,540,000",0,6.83,0,5.07
24/12/2013,1828.02,1833.32,1828.02,1833.32,"1,307,630,000",0,5.3,0,5.3
26/12/2013,1834.96,1842.84,1834.96,1842.02,"1,982,270,000",0,7.88,0,7.06
27/12/2013,1842.97,1844.89,1839.81,1841.4,"2,052,920,000",0,1.92,-3.16,-1.57
30/12/2013,1841.47,1842.47,1838.77,1841.07,0,0,1,-2.7,-0.4
31/12/2013,1842.61,1849.44,1842.41,1848.36,"2,312,840,000",0,6.83,-0.2,5.75
02/01/2014,1845.86,1845.86,1827.74,1831.98,"3,080,600,000",0,0,-18.12,-13.88
03/01/2014,1833.21,1838.24,1829.13,1831.37,"2,774,270,000",0,5.03,-4.08,-1.84
06/01/2014,1832.31,1837.16,1823.73,1826.77,"3,294,850,000",0,4.85,-8.58,-5.54
07/01/2014,1828.71,1840.1,1828.71,1837.88,"3,511,750,000",0,11.39,0,9.17
08/01/2014,1837.9,1840.02,1831.4,1837.49,"3,652,140,000",0,2.12,-6.5,-0.41
09/01/2014,1839,1843.23,1830.38,1838.13,"3,581,150,000",0,4.23,-8.62,-0.87
10/01/2014,1840.06,1843.15,1832.43,1842.37,"3,335,710,000",0,3.09,-7.63,2.31
13/01/2014,1841.26,1843.45,1815.52,1819.2,"3,591,350,000",0,2.19,-25.74,-22.06
14/01/2014,1821.36,1839.26,1821.36,1838.88,"3,353,270,000",0,17.9,0,17.52
15/01/2014,1840.52,1850.84,1840.52,1848.38,"3,777,800,000",0,10.32,0,7.86
16/01/2014,1847.99,1847.99,1840.3,1845.89,"3,491,310,000",0,0,-7.69,-2.1
17/01/2014,1844.23,1846.04,1835.23,1838.7,"3,626,120,000",0,1.81,-9,-5.53
21/01/2014,1841.05,1849.31,1832.38,1843.8,"3,782,470,000",0,8.26,-8.67,2.75
22/01/2014,1844.71,1846.87,1840.88,1844.86,"3,374,170,000",0,2.16,-3.83,0.15
23/01/2014,1842.29,1842.29,1820.06,1828.46,"3,972,250,000",0,0,-22.23,-13.83
24/01/2014,1826.96,1826.96,1790.29,1790.29,"4,618,450,000",0,0,-36.67,-36.67
